0.000000000000000000e+00	0.00000370348850297502
1.000000000000000048e-04	0.00000693970846455382
2.000000000000000096e-04	0.00000334100316571256
3.000000000000000279e-04	0.00000030756317248925
4.000000000000000192e-04	0.00000022306288859637
5.000000000000000104e-04	0.00000016908859594374
6.000000000000000559e-04	0.00000022784360843804
6.999999999999999929e-04	0.00000017083253798894
8.000000000000000383e-04	0.00000023472653228121
9.000000000000000838e-04	0.00000017451633882141
1.000000000000000021e-03	0.00000024425005868060
1.100000000000000066e-03	0.00000017963883232454
1.200000000000000112e-03	0.00000025673990113950
1.300000000000000157e-03	0.00000018653643230784
1.399999999999999986e-03	0.00000027311800346978
1.500000000000000031e-03	0.00000019532149266969
1.600000000000000077e-03	0.00000029381704230816
1.700000000000000122e-03	0.00000020646672416952
1.800000000000000168e-03	0.00000032052749926409
1.899999999999999996e-03	0.00000022024975443565
2.000000000000000042e-03	0.00000035264968139523
2.100000000000000304e-03	0.00000023689270979014
2.200000000000000133e-03	0.00000038642426392785
2.299999999999999961e-03	0.00000025361197034002
2.400000000000000223e-03	0.00000039642476411377
2.500000000000000052e-03	0.00000025835252769139
2.600000000000000314e-03	0.00000033271671149010
2.700000000000000143e-03	0.00000039173959617413
2.799999999999999972e-03	0.00001037433833680477
2.900000000000000234e-03	0.00027840224999842823
3.000000000000000062e-03	0.00142726778466114104
3.100000000000000325e-03	0.00276598358041400859
3.200000000000000153e-03	0.00238113514176284229
3.299999999999999982e-03	0.00087698192554665547
3.400000000000000244e-03	0.00010337085373508256
3.500000000000000073e-03	0.00000118606004169220
3.600000000000000335e-03	0.00000067551914087624
3.700000000000000164e-03	0.00000047396803254796
3.799999999999999992e-03	0.00000069816831823169
3.900000000000000255e-03	0.00000041980696882697
4.000000000000000083e-03	0.00000040354118200280
4.100000000000000346e-03	0.00000075494238893304
4.200000000000000608e-03	0.00002497843654029922
4.300000000000000003e-03	0.00091547508101209841
4.400000000000000265e-03	0.00532782004403831947
4.500000000000000527e-03	0.01127021270880806773
4.599999999999999922e-03	0.01049518955414923370
4.700000000000000185e-03	0.00423459817760826404
4.800000000000000447e-03	0.00057732612601316103
4.899999999999999842e-03	0.00000817847538710373
5.000000000000000104e-03	0.00000087511128832423
5.100000000000000366e-03	0.00000052332675559337
5.200000000000000629e-03	0.00000083750057548612
5.300000000000000024e-03	0.00000080215500904390
5.400000000000000286e-03	0.00000104310684086873
5.500000000000000548e-03	0.00000091794456556429
5.599999999999999943e-03	0.00000109858729593555
5.700000000000000205e-03	0.00000099770680684097
5.800000000000000468e-03	0.00000114039508771297
5.899999999999999863e-03	0.00000114632501620810
6.000000000000000125e-03	0.00000234359732725800
6.100000000000000387e-03	0.00000706864018517595
6.200000000000000649e-03	0.00001461921976336846
6.300000000000000044e-03	0.00001586753034020530
6.400000000000000307e-03	0.00002547087969932190
6.500000000000000569e-03	0.00101022044954295846
6.599999999999999964e-03	0.00668977348584795257
6.700000000000000226e-03	0.01550805874175634723
6.800000000000000488e-03	0.01576047228116212590
6.900000000000000751e-03	0.00709209738656434597
7.000000000000000146e-03	0.00117771712969213355
7.100000000000000408e-03	0.00003934886924875905
7.200000000000000670e-03	0.00000140736804728817
7.300000000000000065e-03	0.00000065264114503036
7.400000000000000328e-03	0.00000575577960615030
7.500000000000000590e-03	0.00046015474431130828
7.599999999999999985e-03	0.00422118588148126615
7.700000000000000247e-03	0.01333185233924503825
7.800000000000000509e-03	0.01900292821360738751
7.900000000000000772e-03	0.01298440712168060646
