    6100    315.43408   -180277.63    946.83082    -179330.8 7.4784623e-13 4.5474735e-13 
    6200    293.49505   -180264.83    880.97697   -179383.85 1.4210855e-13 -3.4106051e-13 
    6300    296.80732    -180296.2    890.91932   -179405.28 -1.1368684e-12 2.5579538e-13 
    6400    290.01831   -180274.89    870.54093   -179404.35 -1.9184654e-13 -2.5579538e-13 
    6500    303.09253    -180270.5     909.7855   -179360.72 -5.186962e-13 -2.7000624e-13 
    6600    324.80907   -180304.44    974.97149   -179329.47 5.4001248e-13 5.2580162e-13 
    6700    320.66712   -180316.72     962.5387   -179354.18 8.5265128e-13 -2.1316282e-13 
    6800    310.37673   -180301.54    931.65028   -179369.89 -3.6948222e-13 -9.3791641e-13 
    6900    300.43419   -180291.92    901.80601   -179390.12 9.9475983e-14 3.4106051e-13 
    7000    297.81727   -180306.67    893.95086   -179412.72 1.2718715e-12 8.9528385e-13 
    7100    295.37607   -180308.81    886.62319   -179422.19 -3.2684966e-13 6.8212103e-13 
    7200    301.96965   -180297.44    906.41497   -179391.02 -4.1211479e-13 -5.4001248e-13 
    7300    315.29138   -180293.57    946.40248   -179347.17 9.3791641e-13 5.6843419e-14 
    7400     309.9856   -180287.47    930.47624      -179357 -1.0373924e-12 2.8421709e-14 
    7500    300.46167   -180297.82    901.88851   -179395.93 -1.0516032e-12 6.1817218e-13 
    7600    294.75541   -180299.65    884.76015   -179414.89 5.6843419e-14 9.094947e-13 
    7700    296.72163   -180298.16    890.66213    -179407.5 6.1106675e-13 1.1368684e-13 
    7800     311.3901   -180265.04    934.69211   -179330.35 -3.126388e-13 -6.2527761e-13 
    7900    306.43239    -180239.3    919.81067   -179319.49 2.2737368e-13 6.1106675e-13 
    8000    303.22294   -180273.67    910.17695   -179363.49            0 -2.8421709e-13 
    8100    289.50454   -180272.92    868.99874   -179403.92 2.2737368e-13 -6.2527761e-13 
    8200    293.07928   -180292.66    879.72897   -179412.93 4.1211479e-13 -2.4158453e-13 
    8300    296.81268    -180277.3    890.93542   -179386.37 -8.5265128e-14 -5.2580162e-13 
    8400    310.26136   -180269.06      931.304   -179337.76 2.2737368e-13 1.4210855e-13 
    8500    315.52078   -180289.35    947.09107   -179342.26 5.4001248e-13 5.1159077e-13 
    8600    300.68005   -180270.02    902.54402   -179367.48 -7.3896445e-13 5.4001248e-13 
    8700     298.7207   -180285.32    896.66267   -179388.66 -1.7053026e-13 1.8474111e-13 
    8800    296.56496   -180285.59    890.19185    -179395.4 -6.2527761e-13 -1.9895197e-13 
    8900    289.93167   -180287.55    870.28086   -179417.26 -2.4158453e-13 2.8421709e-14 
    9000    290.56571   -180319.51    872.18404   -179447.32 -3.9790393e-13 -1.2789769e-13 
    9100    300.01791   -180326.38    900.55648   -179425.82 -5.8975047e-13 -6.6791017e-13 
    9200    308.67375   -180299.28     926.5385   -179372.74 -5.6843419e-14 -4.2632564e-13 
    9300    301.33554   -180271.82    904.51158   -179367.31 -1.4210855e-14 6.2527761e-13 
    9400    290.98175   -180256.21    873.43285   -179382.78 3.126388e-13 1.7053026e-13 
    9500    281.59932   -180267.11    845.26983   -179421.84 -2.7000624e-13 1.4210855e-13 
    9600    297.11411   -180346.76    891.84022   -179454.92 -6.750156e-14 3.9790393e-13 
    9700    290.19794   -180306.22    871.08012   -179435.14 -9.9475983e-14 2.8421709e-14 
    9800     304.0146   -180282.85    912.55323    -179370.3 3.6948222e-13 6.8212103e-13 
    9900    310.11709   -180284.11    930.87095   -179353.24 3.6948222e-13 6.9633188e-13 
   10000    300.66165   -180274.06    902.48877   -179371.57 -1.1368684e-13 -7.3896445e-13 
   10100    296.34996    -180307.1    889.54649   -179417.55 4.9737992e-14 -5.1159077e-13 
   10200    306.30659   -180332.88    919.43306   -179413.45 6.3948846e-14 1.1368684e-13 
   10300    304.22386   -180300.87    913.18138   -179387.69 5.4001248e-13 -1.7053026e-13 
   10400     310.1194   -180297.05    930.87787   -179366.17 3.623768e-13 2.9132252e-13 
   10500    301.60001   -180278.88    905.30542   -179373.58 -2.2737368e-13 3.9790393e-13 
   10600    306.64943   -180302.97    920.46215   -179382.51 8.2422957e-13 8.5265128e-14 
   10700    306.10117    -180310.2    918.81646   -179391.39 -1.1368684e-13 7.8870244e-13 
   10800    292.05653   -180294.61    876.65899   -179417.95 4.6895821e-13 1.0231815e-12 
   10900    286.83456   -180304.15    860.98433   -179443.17 1.7053026e-13 5.8264504e-13 
   11000    294.70957   -180299.46    884.62256   -179414.84 -3.5527137e-13 1.7053026e-13 
   11100    295.66749   -180249.25    887.49793   -179361.75 -3.5527137e-13 5.4001248e-13 
   11200     312.9155   -180297.69    939.27084   -179358.42 -3.126388e-13 4.5474735e-13 
   11300    292.25369   -180270.99     877.2508   -179393.74 -1.3642421e-12 -3.4106051e-13 
   11400    289.66572   -180279.16    869.48255   -179409.67 4.1211479e-13 1.7053026e-13 
   11500    296.70081   -180288.98    890.59961   -179398.38 7.6738615e-13 5.6843419e-14 
   11600    305.46518   -180257.98    916.90742   -179341.08 -1.4210855e-13 -7.8159701e-13 
   11700    312.16797   -180270.12    937.02702   -179333.09 7.1054274e-13 -5.1159077e-13 
   11800     293.2999   -180257.58    880.39118   -179377.19 1.1368684e-13 -1.4210855e-14 
   11900    294.92808   -180290.75    885.27845   -179405.48 -9.9475983e-13 2.8421709e-14 
   12000    286.77346   -180269.12    860.80092   -179408.32 3.3395509e-13 6.8212103e-13 
   12100    298.99713   -180292.89    897.49243   -179395.39 -1.1368684e-13 -3.6948222e-13 
   12200    308.14217   -180280.28    924.94288   -179355.33 7.8159701e-14 -1.4210855e-13 
   12300    317.72286    -180240.2    953.70099   -179286.49 -8.5265128e-13 1.1368684e-13 
   12400    323.52084   -180234.74    971.10466   -179263.64 -1.4210855e-14 -2.8421709e-13 
   12500    302.88398   -180264.44    909.15949   -179355.28 -1.3500312e-13 -1.9895197e-13 
   12600    286.33131   -180257.61    859.47375   -179398.14 -1.2789769e-13 -5.2224891e-13 
   12700    293.99246   -180305.41    882.47004   -179422.94 -5.4001248e-13 2.8421709e-13 
   12800    293.24383    -180296.7    880.22289   -179416.48 2.8421709e-13 4.8316906e-13 
   12900    295.90823   -180262.31    888.22055   -179374.09 -4.5474735e-13 1.080025e-12 
   13000    315.98679   -180291.94    948.48986   -179343.45 5.4711791e-13 9.094947e-13 
   13100    300.78784   -180261.43    902.86756   -179358.56 -4.5474735e-13 1.1368684e-13 
   13200    291.16167   -180281.67    873.97292   -179407.69 -1.7053026e-13 1.1368684e-13 
   13300      297.844   -180298.17    894.03112   -179404.14 -1.9895197e-13 -4.8316906e-13 
   13400    303.06394   -180302.46    909.69967   -179392.76 -1.8474111e-13 -1.2789769e-13 
   13500    303.01486   -180284.79    909.55236   -179375.24 4.2632564e-13 1.9895197e-13 
   13600    309.62304   -180278.54    929.38796   -179349.15 -6.4659389e-13 1.1368684e-13 
   13700    304.43978   -180243.38    913.82951   -179329.55 3.9790393e-13 -4.9737992e-14 
   13800    303.95276   -180265.31    912.36763   -179352.94 -1.4210855e-14 5.5422333e-13 
   13900    296.00359   -180300.27    888.50679   -179411.76 3.4106051e-13 -3.5527137e-13 
   14000    290.77289   -180292.61    872.80593   -179419.81 -5.8975047e-13 7.2475359e-13 
   14100     307.8192   -180307.18    923.97342   -179383.21 -2.5579538e-13 7.3896445e-13 
   14200    303.27208   -180272.31    910.32443   -179361.99 4.1211479e-13 4.2632564e-14 
   14300    306.54041   -180285.99     920.1349   -179365.86 -5.5422333e-13 -7.2475359e-13 
   14400    297.64867   -180322.48    893.44478   -179429.03 -2.8421709e-14 -6.5369932e-13 
   14500    289.24418   -180322.69    868.21724   -179454.47 -5.6843419e-14 -1.4210855e-13 
   14600     297.8711   -180312.91    894.11245    -179418.8            0 1.4210855e-14 
   14700    302.12325   -180288.99    906.87603   -179382.11 1.9895197e-13 -3.6948222e-13 
   14800    291.89743   -180235.12    876.18143   -179358.94 1.1652901e-12 5.6843419e-13 
   14900     310.1765   -180291.68    931.04927   -179360.63            0 -3.9790393e-13 
   15000    290.30924   -180295.21    871.41421    -179423.8 -1.7053026e-13 5.6843419e-13 
   15100    285.99995   -180299.89    858.47911   -179441.41 9.9475983e-14 1.9895197e-13 
   15200    293.32205   -180294.21    880.45769   -179413.75 5.8264504e-13 6.2527761e-13 
   15300    315.00684   -180322.35    945.54839    -179376.8 4.9737992e-13 -1.7053026e-13 
   15400    304.48885   -180291.45    913.97678   -179377.47 7.3896445e-13 7.1054274e-15 
   15500     293.0502   -180265.94    879.64167    -179386.3 -5.6843419e-14 -3.6948222e-13 
   15600    293.81866   -180277.75    881.94835    -179395.8 2.8421709e-14            0 
   15700    292.13405      -180297    876.89168   -179420.11 -7.1054274e-15 5.968559e-13 
